loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.6425,2.661731481552124,2e-05,9.742790335151988e-05,1,,,,,
0.6477,2.2052035331726074,1.9962977396726423e-05,0.0019485580670303975,20,,,,,
0.642,5.299497127532959,1.9924006235385815e-05,0.003897116134060795,40,,,,,
0.5762,1.970491886138916,1.988503507404521e-05,0.005845674201091193,60,,,,,
0.6268,3.587333917617798,1.98460639127046e-05,0.00779423226812159,80,,,,,
0.523,2.0944063663482666,1.980709275136399e-05,0.009742790335151987,100,,,,,
0.568,2.5903377532958984,1.9768121590023383e-05,0.011691348402182385,120,,,,,
0.5141,9.226015090942383,1.972915042868278e-05,0.013639906469212782,140,,,,,
0.4917,4.401416301727295,1.9690179267342168e-05,0.01558846453624318,160,,,,,
0.5401,2.0613434314727783,1.965120810600156e-05,0.017537022603273576,180,,,,,
0.7152,4.080308437347412,1.9612236944660952e-05,0.019485580670303974,200,,,,,
0.6393,2.3817596435546875,1.9573265783320344e-05,0.021434138737334373,220,,,,,
0.5342,1.1598328351974487,1.9534294621979736e-05,0.02338269680436477,240,,,,,
0.5765,3.5624358654022217,1.9495323460639128e-05,0.02533125487139517,260,,,,,
0.5401,22.743040084838867,1.945635229929852e-05,0.027279812938425563,280,,,,,
0.6527,4.376378059387207,1.9417381137957912e-05,0.02922837100545596,300,,,,,
0.6448,2.6590993404388428,1.9378409976617305e-05,0.03117692907248636,320,,,,,
0.5888,15.772848129272461,1.9339438815276697e-05,0.033125487139516754,340,,,,,
0.5184,2.2959225177764893,1.930046765393609e-05,0.03507404520654715,360,,,,,
0.569,2.4850144386291504,1.926149649259548e-05,0.03702260327357755,380,,,,,
0.5404,2.6876702308654785,1.9222525331254873e-05,0.03897116134060795,400,,,,,
0.5379,15.23138427734375,1.9183554169914265e-05,0.04091971940763835,420,,,,,
0.5969,9.19575309753418,1.9144583008573657e-05,0.042868277474668745,440,,,,,
0.5962,4.052585601806641,1.910561184723305e-05,0.04481683554169914,460,,,,,
0.4709,6.430001258850098,1.906664068589244e-05,0.04676539360872954,480,,,,,
0.5206,9.727566719055176,1.9027669524551833e-05,0.04871395167575994,500,,,,,
0.5386,4.928583145141602,1.8988698363211226e-05,0.05066250974279034,520,,,,,
0.5477,4.543184280395508,1.8949727201870618e-05,0.052611067809820736,540,,,,,
0.4349,8.280329704284668,1.891075604053001e-05,0.05455962587685113,560,,,,,
0.5252,7.206907272338867,1.8871784879189402e-05,0.056508183943881525,580,,,,,
0.4008,9.340352058410645,1.8832813717848794e-05,0.05845674201091192,600,,,,,
0.4937,11.40903377532959,1.8793842556508186e-05,0.06040530007794232,620,,,,,
0.4317,10.929727554321289,1.8754871395167578e-05,0.06235385814497272,640,,,,,
0.4475,11.202085494995117,1.871590023382697e-05,0.06430241621200312,660,,,,,
0.4934,1.826810598373413,1.867692907248636e-05,0.06625097427903351,680,,,,,
0.5354,6.0281982421875,1.8637957911145754e-05,0.0681995323460639,700,,,,,
0.4899,7.36571741104126,1.8598986749805147e-05,0.0701480904130943,720,,,,,
0.3543,22.03460693359375,1.856001558846454e-05,0.0720966484801247,740,,,,,
0.4307,5.765799522399902,1.852104442712393e-05,0.0740452065471551,760,,,,,
0.5043,12.815447807312012,1.8482073265783323e-05,0.0759937646141855,780,,,,,
0.3816,5.703272342681885,1.8443102104442715e-05,0.0779423226812159,800,,,,,
0.5177,7.2173357009887695,1.8404130943102104e-05,0.0798908807482463,820,,,,,
0.4123,11.706721305847168,1.83651597817615e-05,0.0818394388152767,840,,,,,
0.39,8.410956382751465,1.832618862042089e-05,0.08378799688230709,860,,,,,
0.3871,19.119524002075195,1.8287217459080283e-05,0.08573655494933749,880,,,,,
0.4449,4.965633392333984,1.8248246297739672e-05,0.08768511301636789,900,,,,,
0.3715,3.1900463104248047,1.8209275136399068e-05,0.08963367108339829,920,,,,,
0.4083,9.568333625793457,1.817030397505846e-05,0.09158222915042868,940,,,,,
0.4909,15.310090065002441,1.8131332813717852e-05,0.09353078721745908,960,,,,,
0.3879,4.1418890953063965,1.809236165237724e-05,0.09547934528448948,980,,,,,
0.3385,7.28196382522583,1.8053390491036636e-05,0.09742790335151988,1000,,,,,
0.413,6.669891357421875,1.8014419329696028e-05,0.09937646141855028,1020,,,,,
0.2719,12.461824417114258,1.7975448168355417e-05,0.10132501948558068,1040,,,,,
0.4451,1.4470546245574951,1.793647700701481e-05,0.10327357755261107,1060,,,,,
0.52,11.988360404968262,1.7897505845674204e-05,0.10522213561964147,1080,,,,,
0.4022,4.5831618309021,1.7858534684333597e-05,0.10717069368667187,1100,,,,,
0.3439,11.109760284423828,1.7819563522992985e-05,0.10911925175370225,1120,,,,,
0.432,1.581404685974121,1.7780592361652377e-05,0.11106780982073265,1140,,,,,
0.3272,11.046863555908203,1.7741621200311773e-05,0.11301636788776305,1160,,,,,
0.3531,7.01432991027832,1.770265003897116e-05,0.11496492595479345,1180,,,,,
0.3464,1.698073387145996,1.7663678877630554e-05,0.11691348402182385,1200,,,,,
0.3904,3.108165979385376,1.7624707716289946e-05,0.11886204208885424,1220,,,,,
0.4388,7.903188705444336,1.758573655494934e-05,0.12081060015588464,1240,,,,,
0.3261,7.685711860656738,1.754676539360873e-05,0.12275915822291504,1260,,,,,
0.4822,8.536049842834473,1.7507794232268122e-05,0.12470771628994544,1280,,,,,
0.4085,6.738244533538818,1.7468823070927514e-05,0.12665627435697585,1300,,,,,
0.3751,4.40492057800293,1.7429851909586906e-05,0.12860483242400625,1320,,,,,
0.4463,12.211813926696777,1.73908807482463e-05,0.13055339049103662,1340,,,,,
0.3941,9.736644744873047,1.735190958690569e-05,0.13250194855806702,1360,,,,,
0.4357,3.905940532684326,1.7312938425565083e-05,0.13445050662509742,1380,,,,,
0.2962,1.8557891845703125,1.7273967264224475e-05,0.1363990646921278,1400,,,,,
0.3004,14.316725730895996,1.7234996102883867e-05,0.1383476227591582,1420,,,,,
0.4161,14.198981285095215,1.719602494154326e-05,0.1402961808261886,1440,,,,,
0.3013,8.267790794372559,1.715705378020265e-05,0.142244738893219,1460,,,,,
0.311,14.673844337463379,1.7118082618862043e-05,0.1441932969602494,1480,,,,,
0.3763,22.3345947265625,1.7079111457521435e-05,0.1461418550272798,1500,,,,,
0.4465,4.333446979522705,1.7040140296180827e-05,0.1480904130943102,1520,,,,,
0.345,12.167810440063477,1.700116913484022e-05,0.1500389711613406,1540,,,,,
0.3314,0.4326459467411041,1.696219797349961e-05,0.151987529228371,1560,,,,,
0.3071,5.336273193359375,1.6923226812159004e-05,0.1539360872954014,1580,,,,,
0.337,6.48711633682251,1.6884255650818396e-05,0.1558846453624318,1600,,,,,
0.3055,24.760398864746094,1.6845284489477788e-05,0.1578332034294622,1620,,,,,
0.3616,1.2556324005126953,1.680631332813718e-05,0.1597817614964926,1640,,,,,
0.3325,0.6833091378211975,1.6767342166796572e-05,0.161730319563523,1660,,,,,
0.398,21.066287994384766,1.6728371005455964e-05,0.1636788776305534,1680,,,,,
0.3844,4.785295009613037,1.6689399844115356e-05,0.16562743569758379,1700,,,,,
0.3423,7.72776460647583,1.665042868277475e-05,0.16757599376461418,1720,,,,,
0.4162,11.995305061340332,1.661145752143414e-05,0.16952455183164458,1740,,,,,
0.3067,3.3228423595428467,1.6572486360093533e-05,0.17147310989867498,1760,,,,,
0.3907,13.579955101013184,1.6533515198752925e-05,0.17342166796570538,1780,,,,,
0.3441,20.389863967895508,1.6494544037412317e-05,0.17537022603273578,1800,,,,,
0.2844,6.778768539428711,1.645557287607171e-05,0.17731878409976617,1820,,,,,
0.3497,5.501839637756348,1.64166017147311e-05,0.17926734216679657,1840,,,,,
0.3537,15.575922966003418,1.6377630553390493e-05,0.18121590023382697,1860,,,,,
0.3679,17.354511260986328,1.6338659392049885e-05,0.18316445830085737,1880,,,,,
0.2963,12.527542114257812,1.6299688230709277e-05,0.18511301636788777,1900,,,,,
0.3184,16.4623966217041,1.626071706936867e-05,0.18706157443491817,1920,,,,,
0.3473,2.653277635574341,1.622174590802806e-05,0.18901013250194856,1940,,,,,
0.3804,8.042720794677734,1.6182774746687454e-05,0.19095869056897896,1960,,,,,
0.4104,5.835977554321289,1.6143803585346846e-05,0.19290724863600936,1980,,,,,
0.3679,18.228967666625977,1.6104832424006234e-05,0.19485580670303976,2000,,,,,
0.3904,11.935951232910156,1.606586126266563e-05,0.19680436477007016,2020,,,,,
0.3211,5.986757755279541,1.6026890101325022e-05,0.19875292283710055,2040,,,,,
0.2677,12.091156959533691,1.5987918939984414e-05,0.20070148090413095,2060,,,,,
0.3276,8.544339179992676,1.5948947778643803e-05,0.20265003897116135,2080,,,,,
0.2792,2.803666353225708,1.59099766173032e-05,0.20459859703819175,2100,,,,,
0.4108,19.634151458740234,1.587100545596259e-05,0.20654715510522215,2120,,,,,
0.3353,22.007118225097656,1.583203429462198e-05,0.20849571317225254,2140,,,,,
0.3838,23.449256896972656,1.579306313328137e-05,0.21044427123928294,2160,,,,,
0.2515,26.20465087890625,1.5754091971940767e-05,0.21239282930631334,2180,,,,,
0.2963,18.955890655517578,1.571512081060016e-05,0.21434138737334374,2200,,,,,
0.4009,20.93250274658203,1.5676149649259548e-05,0.2162899454403741,2220,,,,,
0.2461,0.8658581972122192,1.563717848791894e-05,0.2182385035074045,2240,,,,,
0.3388,1.1554700136184692,1.5598207326578335e-05,0.2201870615744349,2260,,,,,
0.2528,1.1252256631851196,1.5559236165237724e-05,0.2221356196414653,2280,,,,,
0.3064,3.4798076152801514,1.5520265003897116e-05,0.2240841777084957,2300,,,,,
0.323,11.710522651672363,1.5481293842556508e-05,0.2260327357755261,2320,,,,,
0.3301,15.02914047241211,1.5442322681215904e-05,0.2279812938425565,2340,,,,,
0.3647,9.077491760253906,1.5403351519875292e-05,0.2299298519095869,2360,,,,,
0.324,0.9064529538154602,1.5364380358534684e-05,0.2318784099766173,2380,,,,,
0.3639,8.745620727539062,1.5325409197194076e-05,0.2338269680436477,2400,,,,,
0.3379,47.973506927490234,1.5286438035853472e-05,0.2357755261106781,2420,,,,,
0.41,17.36866569519043,1.5247466874512862e-05,0.2377240841777085,2440,,,,,
0.2867,6.97193717956543,1.5208495713172253e-05,0.2396726422447389,2460,,,,,
0.3166,0.9130860567092896,1.5169524551831645e-05,0.24162120031176929,2480,,,,,
0.4095,1.3452742099761963,1.5130553390491039e-05,0.24356975837879968,2500,,,,,
0.2996,7.634440898895264,1.5091582229150429e-05,0.24551831644583008,2520,,,,,
0.3299,7.386131763458252,1.5052611067809821e-05,0.24746687451286048,2540,,,,,
0.4906,11.290287017822266,1.5013639906469215e-05,0.24941543257989088,2560,,,,,
0.3459,1.0780850648880005,1.4974668745128607e-05,0.2513639906469213,2580,,,,,
0.3374,1.0078896284103394,1.4935697583787998e-05,0.2533125487139517,2600,,,,,
0.3044,16.057493209838867,1.489672642244739e-05,0.25526110678098207,2620,,,,,
0.3129,8.900691986083984,1.4857755261106783e-05,0.2572096648480125,2640,,,,,
0.4211,9.157870292663574,1.4818784099766176e-05,0.25915822291504287,2660,,,,,
0.3954,4.576014518737793,1.4779812938425566e-05,0.26110678098207324,2680,,,,,
0.3017,13.549331665039062,1.4740841777084958e-05,0.26305533904910366,2700,,,,,
0.3293,0.7845137715339661,1.4701870615744352e-05,0.26500389711613404,2720,,,,,
0.333,1.4206583499908447,1.4662899454403742e-05,0.26695245518316446,2740,,,,,
0.3024,3.4218883514404297,1.4623928293063134e-05,0.26890101325019483,2760,,,,,
0.21,0.19775788486003876,1.4584957131722526e-05,0.27084957131722526,2780,,,,,
0.3837,0.8439509272575378,1.454598597038192e-05,0.2727981293842556,2800,,,,,
0.3492,3.347841501235962,1.450701480904131e-05,0.27474668745128605,2820,,,,,
0.3982,7.781613826751709,1.4468043647700703e-05,0.2766952455183164,2840,,,,,
0.2897,15.428018569946289,1.4429072486360093e-05,0.27864380358534685,2860,,,,,
0.3301,9.815744400024414,1.4390101325019487e-05,0.2805923616523772,2880,,,,,
0.4157,28.30906105041504,1.4351130163678879e-05,0.28254091971940765,2900,,,,,
0.4312,2.9224624633789062,1.4312159002338271e-05,0.284489477786438,2920,,,,,
0.3245,1.2583434581756592,1.4273187840997662e-05,0.28643803585346844,2940,,,,,
0.3552,13.937585830688477,1.4234216679657055e-05,0.2883865939204988,2960,,,,,
0.2555,16.08454704284668,1.4195245518316447e-05,0.29033515198752924,2980,,,,,
0.3216,20.204668045043945,1.4156274356975838e-05,0.2922837100545596,3000,,,,,
0.4036,1.3020766973495483,1.411730319563523e-05,0.29423226812159003,3020,,,,,
0.319,45.8061408996582,1.4078332034294624e-05,0.2961808261886204,3040,,,,,
0.254,1.83212149143219,1.4039360872954016e-05,0.29812938425565083,3060,,,,,
0.4383,15.520787239074707,1.4000389711613406e-05,0.3000779423226812,3080,,,,,
0.2434,1.2638781070709229,1.3961418550272798e-05,0.3020265003897116,3100,,,,,
0.468,24.69685173034668,1.3922447388932192e-05,0.303975058456742,3120,,,,,
0.3752,1.931576132774353,1.3883476227591584e-05,0.3059236165237724,3140,,,,,
0.2787,15.76800537109375,1.3844505066250975e-05,0.3078721745908028,3160,,,,,
0.2003,15.462248802185059,1.3805533904910367e-05,0.3098207326578332,3180,,,,,
0.3026,2.4655699729919434,1.376656274356976e-05,0.3117692907248636,3200,,,,,
0.3228,10.93586540222168,1.3727591582229151e-05,0.313717848791894,3220,,,,,
0.4225,24.415922164916992,1.3688620420888543e-05,0.3156664068589244,3240,,,,,
0.2664,9.449474334716797,1.3649649259547935e-05,0.3176149649259548,3260,,,,,
0.318,5.881157875061035,1.3610678098207329e-05,0.3195635229929852,3280,,,,,
0.2427,3.938600540161133,1.357170693686672e-05,0.3215120810600156,3300,,,,,
0.179,1.5216048955917358,1.3532735775526112e-05,0.323460639127046,3320,,,,,
0.3198,38.39640426635742,1.3493764614185502e-05,0.3254091971940764,3340,,,,,
0.3907,11.00156021118164,1.3454793452844896e-05,0.3273577552611068,3360,,,,,
0.4061,30.363096237182617,1.3415822291504288e-05,0.3293063133281372,3380,,,,,
0.4638,14.395247459411621,1.337685113016368e-05,0.33125487139516757,3400,,,,,
0.4198,21.040939331054688,1.3337879968823074e-05,0.333203429462198,3420,,,,,
0.3577,1.8406978845596313,1.3298908807482464e-05,0.33515198752922837,3440,,,,,
0.4358,4.311318874359131,1.3259937646141856e-05,0.3371005455962588,3460,,,,,
0.3271,4.227406978607178,1.3220966484801248e-05,0.33904910366328916,3480,,,,,
0.2837,0.3803917169570923,1.318199532346064e-05,0.3409976617303196,3500,,,,,
0.2971,13.472848892211914,1.3143024162120033e-05,0.34294621979734996,3520,,,,,
0.3551,2.581944465637207,1.3104053000779425e-05,0.34489477786438033,3540,,,,,
0.311,12.065964698791504,1.3065081839438815e-05,0.34684333593141076,3560,,,,,
0.3773,8.79782772064209,1.3026110678098209e-05,0.3487918939984411,3580,,,,,
0.3175,7.708482265472412,1.2987139516757601e-05,0.35074045206547155,3600,,,,,
0.3121,33.3734016418457,1.2948168355416993e-05,0.3526890101325019,3620,,,,,
0.4216,28.695417404174805,1.2909197194076384e-05,0.35463756819953235,3640,,,,,
0.3187,27.140119552612305,1.2870226032735777e-05,0.3565861262665627,3660,,,,,
0.2659,9.234105110168457,1.283125487139517e-05,0.35853468433359315,3680,,,,,
0.3348,1.866080403327942,1.279228371005456e-05,0.3604832424006235,3700,,,,,
0.25,9.902064323425293,1.2753312548713952e-05,0.36243180046765394,3720,,,,,
0.4436,17.109498977661133,1.2714341387373346e-05,0.3643803585346843,3740,,,,,
0.2808,32.96065139770508,1.2675370226032738e-05,0.36632891660171474,3760,,,,,
0.3167,1.3594639301300049,1.2636399064692128e-05,0.3682774746687451,3780,,,,,
0.266,0.2790132761001587,1.259742790335152e-05,0.37022603273577553,3800,,,,,
0.5709,9.626901626586914,1.2558456742010914e-05,0.3721745908028059,3820,,,,,
0.3992,1.3039124011993408,1.2519485580670305e-05,0.37412314886983633,3840,,,,,
0.3001,7.155217170715332,1.2480514419329697e-05,0.3760717069368667,3860,,,,,
0.3007,9.6848726272583,1.2441543257989089e-05,0.3780202650038971,3880,,,,,
0.3075,0.9578548669815063,1.2402572096648483e-05,0.3799688230709275,3900,,,,,
0.3354,0.8387067914009094,1.2363600935307873e-05,0.3819173811379579,3920,,,,,
0.322,18.186342239379883,1.2324629773967265e-05,0.3838659392049883,3940,,,,,
0.304,7.4776105880737305,1.2285658612626657e-05,0.3858144972720187,3960,,,,,
0.3438,0.2881743907928467,1.224668745128605e-05,0.3877630553390491,3980,,,,,
