loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.0195,4.111732482910156,2e-05,6.404098623118796e-05,1,,,,,
0.9906,6.764608860015869,1.997566442523215e-05,0.001280819724623759,20,,,,,
0.5293,11.36391830444336,1.9950048030739674e-05,0.002561639449247518,40,,,,,
0.0784,0.1951158344745636,1.99244316362472e-05,0.0038424591738712775,60,,,,,
0.0067,0.14730994403362274,1.9898815241754724e-05,0.005123278898495036,80,,,,,
0.0025,0.04018804430961609,1.987319884726225e-05,0.006404098623118796,100,,,,,
0.0016,0.029242295771837234,1.9847582452769773e-05,0.007684918347742555,120,,,,,
0.0012,0.013963396660983562,1.98219660582773e-05,0.008965738072366315,140,,,,,
0.0011,0.015424748882651329,1.9796349663784823e-05,0.010246557796990073,160,,,,,
0.0009,0.015138710848987103,1.9770733269292347e-05,0.011527377521613832,180,,,,,
0.0008,0.012289535254240036,1.9745116874799875e-05,0.012808197246237591,200,,,,,
0.0007,0.022262416779994965,1.97195004803074e-05,0.01408901697086135,220,,,,,
0.0006,0.0446818545460701,1.969388408581492e-05,0.01536983669548511,240,,,,,
0.0006,0.011199013330042362,1.966826769132245e-05,0.01665065642010887,260,,,,,
0.0005,0.013689031824469566,1.9642651296829974e-05,0.01793147614473263,280,,,,,
0.0004,0.008313106372952461,1.96170349023375e-05,0.01921229586935639,300,,,,,
0.0004,0.007814209908246994,1.959141850784502e-05,0.020493115593980146,320,,,,,
0.0004,0.007263006176799536,1.9565802113352548e-05,0.021773935318603905,340,,,,,
0.0004,0.009908522479236126,1.9540185718860073e-05,0.023054755043227664,360,,,,,
0.0003,0.009739458560943604,1.9514569324367597e-05,0.024335574767851424,380,,,,,
0.0003,0.006440011318773031,1.9488952929875122e-05,0.025616394492475183,400,,,,,
0.0003,0.007635894697159529,1.9463336535382647e-05,0.026897214217098942,420,,,,,
0.0003,0.0066754757426679134,1.943772014089017e-05,0.0281780339417227,440,,,,,
0.0003,0.00397510128095746,1.9412103746397696e-05,0.02945885366634646,460,,,,,
0.0003,0.006931385025382042,1.938648735190522e-05,0.03073967339097022,480,,,,,
0.0002,0.004405408166348934,1.9360870957412746e-05,0.03202049311559398,500,,,,,
0.0002,0.003514626994729042,1.933525456292027e-05,0.03330131284021774,520,,,,,
0.0002,0.003762503620237112,1.9309638168427795e-05,0.0345821325648415,540,,,,,
0.0002,0.0036458116956055164,1.928402177393532e-05,0.03586295228946526,560,,,,,
0.0002,0.0034674236085265875,1.9258405379442848e-05,0.03714377201408902,580,,,,,
0.0002,0.0029701776802539825,1.923278898495037e-05,0.03842459173871278,600,,,,,
0.0002,0.0031036778818815947,1.9207172590457894e-05,0.03970541146333654,620,,,,,
0.0002,0.0029056246858090162,1.918155619596542e-05,0.04098623118796029,640,,,,,
0.0002,0.003560201730579138,1.9155939801472943e-05,0.04226705091258405,660,,,,,
0.0002,0.002770357532426715,1.9130323406980468e-05,0.04354787063720781,680,,,,,
0.0001,0.002202768111601472,1.9104707012487992e-05,0.04482869036183157,700,,,,,
0.0002,0.004462262149900198,1.907909061799552e-05,0.04610951008645533,720,,,,,
0.0001,0.0024982737377285957,1.9053474223503042e-05,0.04739032981107909,740,,,,,
0.0001,0.0025585589464753866,1.9027857829010567e-05,0.04867114953570285,760,,,,,
0.0001,0.003101760521531105,1.9002241434518095e-05,0.049951969260326606,780,,,,,
0.0001,0.002685938263311982,1.897662504002562e-05,0.051232788984950366,800,,,,,
0.0001,0.002757037989795208,1.895100864553314e-05,0.052513608709574125,820,,,,,
0.0001,0.003234828356653452,1.892539225104067e-05,0.053794428434197884,840,,,,,
0.0001,0.0029801952186971903,1.8899775856548193e-05,0.055075248158821644,860,,,,,
0.0001,0.002333973767235875,1.8874159462055718e-05,0.0563560678834454,880,,,,,
0.0001,0.002116310177370906,1.8848543067563243e-05,0.05763688760806916,900,,,,,
0.0001,0.0022443777415901423,1.8822926673070767e-05,0.05891770733269292,920,,,,,
0.0001,0.001615341054275632,1.8797310278578292e-05,0.06019852705731668,940,,,,,
0.0001,0.0015757008222863078,1.8771693884085817e-05,0.06147934678194044,960,,,,,
0.0001,0.0015756207285448909,1.874607748959334e-05,0.0627601665065642,980,,,,,
0.0001,0.0016703169094398618,1.8720461095100866e-05,0.06404098623118797,1000,,,,,
0.0001,0.0017565530724823475,1.869484470060839e-05,0.06532180595581172,1020,,,,,
0.0001,0.0018557538278400898,1.8669228306115915e-05,0.06660262568043548,1040,,,,,
0.0001,0.0017345902742817998,1.864361191162344e-05,0.06788344540505924,1060,,,,,
