loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.1024,2.757683515548706,2e-05,6.404098623118796e-05,1,,,,,
0.9282,4.006869792938232,1.997566442523215e-05,0.001280819724623759,20,,,,,
0.3739,2.5893304347991943,1.9950048030739674e-05,0.002561639449247518,40,,,,,
0.1088,0.38849952816963196,1.99244316362472e-05,0.0038424591738712775,60,,,,,
0.0281,0.2072869837284088,1.9898815241754724e-05,0.005123278898495036,80,,,,,
0.0143,0.14646166563034058,1.987319884726225e-05,0.006404098623118796,100,,,,,
0.0106,0.26181891560554504,1.9847582452769773e-05,0.007684918347742555,120,,,,,
0.0081,0.10085335373878479,1.98219660582773e-05,0.008965738072366315,140,,,,,
0.0063,0.08941736072301865,1.9796349663784823e-05,0.010246557796990073,160,,,,,
0.0048,0.07763548940420151,1.9770733269292347e-05,0.011527377521613832,180,,,,,
0.0042,0.056207019835710526,1.9745116874799875e-05,0.012808197246237591,200,,,,,
0.0034,0.04960939288139343,1.97195004803074e-05,0.01408901697086135,220,,,,,
0.0028,0.036884136497974396,1.969388408581492e-05,0.01536983669548511,240,,,,,
0.0029,0.04754937067627907,1.966826769132245e-05,0.01665065642010887,260,,,,,
0.0022,0.03292151540517807,1.9642651296829974e-05,0.01793147614473263,280,,,,,
0.0021,0.026972994208335876,1.96170349023375e-05,0.01921229586935639,300,,,,,
0.0018,0.01989889331161976,1.959141850784502e-05,0.020493115593980146,320,,,,,
0.0016,0.017708484083414078,1.9565802113352548e-05,0.021773935318603905,340,,,,,
0.0015,0.028103627264499664,1.9540185718860073e-05,0.023054755043227664,360,,,,,
0.0014,0.017942219972610474,1.9514569324367597e-05,0.024335574767851424,380,,,,,
0.0013,0.01455018576234579,1.9488952929875122e-05,0.025616394492475183,400,,,,,
0.0012,0.02681061439216137,1.9463336535382647e-05,0.026897214217098942,420,,,,,
0.001,0.014598418958485126,1.943772014089017e-05,0.0281780339417227,440,,,,,
0.001,0.012613339349627495,1.9412103746397696e-05,0.02945885366634646,460,,,,,
0.001,0.021143563091754913,1.938648735190522e-05,0.03073967339097022,480,,,,,
0.0009,0.0165901780128479,1.9360870957412746e-05,0.03202049311559398,500,,,,,
0.0008,0.01179524976760149,1.933525456292027e-05,0.03330131284021774,520,,,,,
0.0007,0.009661558084189892,1.9309638168427795e-05,0.0345821325648415,540,,,,,
0.0007,0.00986348558217287,1.928402177393532e-05,0.03586295228946526,560,,,,,
0.0007,0.009006308391690254,1.9258405379442848e-05,0.03714377201408902,580,,,,,
0.0006,0.007621773052960634,1.923278898495037e-05,0.03842459173871278,600,,,,,
0.0006,0.008482431061565876,1.9207172590457894e-05,0.03970541146333654,620,,,,,
0.0006,0.0062431213445961475,1.918155619596542e-05,0.04098623118796029,640,,,,,
0.0005,0.0069762710481882095,1.9155939801472943e-05,0.04226705091258405,660,,,,,
0.0005,0.0071416874416172504,1.9130323406980468e-05,0.04354787063720781,680,,,,,
0.0005,0.006577127613127232,1.9104707012487992e-05,0.04482869036183157,700,,,,,
0.0004,0.011234491132199764,1.907909061799552e-05,0.04610951008645533,720,,,,,
0.0004,0.0041636452078819275,1.9053474223503042e-05,0.04739032981107909,740,,,,,
0.0004,0.004549315664917231,1.9027857829010567e-05,0.04867114953570285,760,,,,,
0.0004,0.007324567995965481,1.9002241434518095e-05,0.049951969260326606,780,,,,,
0.0003,0.004459288436919451,1.897662504002562e-05,0.051232788984950366,800,,,,,
0.0003,0.004592797718942165,1.895100864553314e-05,0.052513608709574125,820,,,,,
0.0004,0.013212435878813267,1.892539225104067e-05,0.053794428434197884,840,,,,,
0.0003,0.00502022635191679,1.8899775856548193e-05,0.055075248158821644,860,,,,,
0.0003,0.004873734433203936,1.8874159462055718e-05,0.0563560678834454,880,,,,,
0.0003,0.004368561785668135,1.8848543067563243e-05,0.05763688760806916,900,,,,,
0.0003,0.006531898397952318,1.8822926673070767e-05,0.05891770733269292,920,,,,,
0.0003,0.0037048510275781155,1.8797310278578292e-05,0.06019852705731668,940,,,,,
0.0003,0.0036853456404060125,1.8771693884085817e-05,0.06147934678194044,960,,,,,
0.0002,0.003036324866116047,1.874607748959334e-05,0.0627601665065642,980,,,,,
0.0002,0.0036247402895241976,1.8720461095100866e-05,0.06404098623118797,1000,,,,,
0.0002,0.005151817575097084,1.869484470060839e-05,0.06532180595581172,1020,,,,,
