loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.0788,4.805152893066406,2e-05,0.0006493506493506494,1,,,,,
1.718,3.6015617847442627,1.9753246753246754e-05,0.012987012987012988,20,,,,,
1.3776,3.664748191833496,1.9493506493506496e-05,0.025974025974025976,40,,,,,
1.3798,3.081263303756714,1.9233766233766236e-05,0.03896103896103896,60,,,,,
1.2013,5.922475814819336,1.8974025974025975e-05,0.05194805194805195,80,,,,,
1.204,6.126654148101807,1.8714285714285717e-05,0.06493506493506493,100,,,,,
1.228,4.649539947509766,1.8454545454545456e-05,0.07792207792207792,120,,,,,
1.3333,5.8667120933532715,1.8194805194805195e-05,0.09090909090909091,140,,,,,
1.2753,7.521803855895996,1.7935064935064938e-05,0.1038961038961039,160,,,,,
1.0376,3.908947706222534,1.7675324675324677e-05,0.11688311688311688,180,,,,,
1.1291,9.514691352844238,1.7415584415584416e-05,0.12987012987012986,200,,,,,
1.1616,5.762519359588623,1.715584415584416e-05,0.14285714285714285,220,,,,,
1.117,9.114411354064941,1.6896103896103898e-05,0.15584415584415584,240,,,,,
1.2318,7.746562480926514,1.6636363636363637e-05,0.16883116883116883,260,,,,,
1.0651,8.015580177307129,1.6376623376623376e-05,0.18181818181818182,280,,,,,
1.1446,4.834907531738281,1.6116883116883118e-05,0.19480519480519481,300,,,,,
1.1681,5.5339131355285645,1.5857142857142857e-05,0.2077922077922078,320,,,,,
0.9448,4.714498996734619,1.5597402597402596e-05,0.22077922077922077,340,,,,,
1.0086,7.228610515594482,1.533766233766234e-05,0.23376623376623376,360,,,,,
0.9623,7.271911144256592,1.5077922077922078e-05,0.24675324675324675,380,,,,,
1.2528,10.728907585144043,1.481818181818182e-05,0.2597402597402597,400,,,,,
1.0168,8.072135925292969,1.4558441558441561e-05,0.2727272727272727,420,,,,,
1.1035,5.389283657073975,1.42987012987013e-05,0.2857142857142857,440,,,,,
1.0289,7.653387546539307,1.4038961038961041e-05,0.2987012987012987,460,,,,,
1.0452,9.574785232543945,1.377922077922078e-05,0.3116883116883117,480,,,,,
0.9984,5.965169429779053,1.3519480519480521e-05,0.3246753246753247,500,,,,,
1.1199,7.123115062713623,1.3259740259740262e-05,0.33766233766233766,520,,,,,
1.0273,9.48096752166748,1.3000000000000001e-05,0.35064935064935066,540,,,,,
0.9946,8.508146286010742,1.2740259740259742e-05,0.36363636363636365,560,,,,,
1.049,10.03996753692627,1.2480519480519482e-05,0.37662337662337664,580,,,,,
1.0245,10.360515594482422,1.2220779220779222e-05,0.38961038961038963,600,,,,,
0.8976,7.536095142364502,1.1961038961038962e-05,0.4025974025974026,620,,,,,
1.0705,10.359681129455566,1.1701298701298701e-05,0.4155844155844156,640,,,,,
0.8747,8.084360122680664,1.1441558441558442e-05,0.42857142857142855,660,,,,,
1.0013,3.89894962310791,1.1181818181818183e-05,0.44155844155844154,680,,,,,
1.0101,8.162212371826172,1.0922077922077922e-05,0.45454545454545453,700,,,,,
0.8921,9.07953929901123,1.0662337662337663e-05,0.4675324675324675,720,,,,,
0.9976,11.466075897216797,1.0402597402597404e-05,0.4805194805194805,740,,,,,
1.0489,6.108170509338379,1.0142857142857143e-05,0.4935064935064935,760,,,,,
1.0687,7.27760124206543,9.883116883116885e-06,0.5064935064935064,780,,,,,
1.0954,10.386174201965332,9.623376623376624e-06,0.5194805194805194,800,,,,,
0.9635,6.515262126922607,9.363636363636365e-06,0.5324675324675324,820,,,,,
0.8636,5.621337890625,9.103896103896104e-06,0.5454545454545454,840,,,,,
1.0394,6.681315898895264,8.844155844155845e-06,0.5584415584415584,860,,,,,
0.9776,7.251170635223389,8.584415584415586e-06,0.5714285714285714,880,,,,,
